COD,Valor Pedido,Cidade,Data da Venda,COD Cliente
AB1020,2.0,Guarulhos,2018-09-10,175
AB1001,5.0,Salvador,2018-09-10,174
AB1020,4.0,Fortaleza,2018-09-10,740
AB1024,1.0,Porto Alegre,2018-09-10,189
AB1019,3.0,Fortaleza,2018-09-10,458
AB1016,3.0,Salvador,2018-09-10,396
AB1006,1.0,Guarulhos,2018-09-10,417
AB1024,5.0,Salvador,2018-09-10,216
AB1023,4.0,Belo Horizonte,2018-09-10,18
AB1015,1.0,Recife,2018-09-10,513
AB1004,5.0,Nova Iguaço,2018-09-10,78
AB1020,1.0,Campinas,2018-09-10,411
AB1016,4.0,Recife,2018-09-10,244
AB1023,5.0,Goiânia,2018-09-10,317
AB1014,1.0,Porto Alegre,2018-09-10,554
AB1006,2.0,Niterói,2018-09-10,671
AB1017,5.0,Goiânia,2018-09-10,349
AB1009,3.0,Fortaleza,2018-09-10,609
AB1022,4.0,Belo Horizonte,2018-09-11,542
AB1022,2.0,Niterói,2018-09-11,228
AB1020,1.0,Curitiba,2018-09-11,271
AB1022,3.0,Rio de Janeiro,2018-09-11,744
AB1015,3.0,Curitiba,2018-09-11,293
AB1024,5.0,Porto Alegre,2018-09-11,436
AB1007,5.0,Curitiba,2018-09-11,526
AB1009,4.0,Goiânia,2018-09-11,562
AB1013,1.0,Nova Iguaço,2018-09-11,33
AB1017,5.0,Guarulhos,2018-09-11,184
AB1011,4.0,Fortaleza,2018-09-11,781
AB1003,3.0,Guarulhos,2018-09-11,341
AB1016,5.0,Goiânia,2018-09-11,438
AB1018,4.0,Campinas,2018-09-11,395
AB1014,4.0,Fortaleza,2018-09-11,553
AB1017,2.0,Porto Alegre,2018-09-11,668
AB1008,2.0,Salvador,2018-09-11,156
AB1015,2.0,Fortaleza,2018-09-11,802
AB1020,5.0,São Paulo,2018-09-11,53
AB1016,2.0,Goiânia,2018-09-12,562
AB1019,3.0,Belo Horizonte,2018-09-12,542
AB1012,4.0,Belo Horizonte,2018-09-12,590
AB1005,1.0,Recife,2018-09-12,459
AB1019,4.0,Niterói,2018-09-12,146
AB1018,3.0,Campinas,2018-09-12,199
AB1004,4.0,Rio de Janeiro,2018-09-12,558
AB1012,3.0,Fortaleza,2018-09-12,286
AB1006,5.0,Guarulhos,2018-09-12,311
AB1007,1.0,Belo Horizonte,2018-09-12,613
AB1009,3.0,Belo Horizonte,2018-09-12,397
AB1009,3.0,Recife,2018-09-12,805
AB1008,4.0,Nova Iguaço,2018-09-12,569
AB1004,3.0,Guarulhos,2018-09-12,479
AB1023,5.0,Goiânia,2018-09-12,387
AB1006,4.0,Niterói,2018-09-12,276
AB1024,5.0,Porto Alegre,2018-09-12,361
AB1024,4.0,Recife,2018-09-12,32
AB1011,4.0,Rio de Janeiro,2018-09-12,771
AB1006,2.0,Guarulhos,2018-09-12,502
AB1024,5.0,Curitiba,2018-09-12,93
AB1016,4.0,Recife,2018-09-12,597
AB1013,3.0,São Paulo,2018-09-12,541
AB1005,5.0,Guarulhos,2018-09-12,153
AB1001,1.0,São Paulo,2018-09-12,617
AB1003,2.0,Nova Iguaço,2018-09-12,24
AB1003,5.0,Salvador,2018-09-12,100
AB1024,4.0,Recife,2018-09-12,70
AB1018,4.0,São Paulo,2018-09-12,650
AB1008,1.0,Rio de Janeiro,2018-09-12,134
AB1015,4.0,Guarulhos,2018-09-12,479
AB1017,4.0,Salvador,2018-09-12,264
AB1023,1.0,Niterói,2018-09-12,454
AB1017,3.0,Porto Alegre,2018-09-13,378
AB1005,4.0,Guarulhos,2018-09-13,393
AB1013,2.0,Goiânia,2018-09-13,614
AB1005,4.0,Guarulhos,2018-09-13,596
AB1009,2.0,Campinas,2018-09-13,639
AB1009,2.0,Niterói,2018-09-13,486
AB1019,2.0,Guarulhos,2018-09-13,344
AB1023,1.0,Goiânia,2018-09-13,116
AB1007,4.0,Goiânia,2018-09-13,759
AB1016,3.0,Niterói,2018-09-13,546
AB1018,4.0,Belo Horizonte,2018-09-13,190
AB1016,1.0,Curitiba,2018-09-13,628
AB1016,1.0,Porto Alegre,2018-09-13,811
AB1021,2.0,Nova Iguaço,2018-09-13,585
AB1003,3.0,Fortaleza,2018-09-13,735
AB1008,2.0,Recife,2018-09-13,595
AB1015,4.0,Fortaleza,2018-09-13,507
AB1015,5.0,Campinas,2018-09-13,265
AB1022,2.0,Curitiba,2018-09-13,66
AB1001,3.0,Recife,2018-09-13,321
AB1006,5.0,Goiânia,2018-09-13,815
AB1018,4.0,Campinas,2018-09-13,607
AB1003,4.0,São Paulo,2018-09-13,446
AB1019,2.0,Belo Horizonte,2018-09-13,475
AB1024,5.0,Niterói,2018-09-13,798
AB1004,2.0,Nova Iguaço,2018-09-13,384
AB1016,1.0,Nova Iguaço,2018-09-13,384
AB1004,3.0,Recife,2018-09-13,603
AB1002,1.0,Goiânia,2018-09-13,296
AB1010,2.0,Recife,2018-09-14,822
AB1001,3.0,Salvador,2018-09-14,54
AB1016,5.0,Rio de Janeiro,2018-09-14,573
AB1009,4.0,Curitiba,2018-09-14,66
AB1017,1.0,Fortaleza,2018-09-14,657
AB1003,2.0,Belo Horizonte,2018-09-14,385
AB1005,1.0,Recife,2018-09-14,304
AB1008,2.0,Recife,2018-09-14,335
AB1017,1.0,Nova Iguaço,2018-09-14,78
AB1007,4.0,Recife,2018-09-14,597
AB1020,2.0,Belo Horizonte,2018-09-14,388
AB1013,5.0,Goiânia,2018-09-14,738
AB1005,5.0,Guarulhos,2018-09-14,433
AB1023,4.0,Curitiba,2018-09-14,705
AB1008,5.0,São Paulo,2018-09-14,540
AB1014,2.0,Campinas,2018-09-14,638
AB1021,5.0,Belo Horizonte,2018-09-14,80
AB1023,3.0,Fortaleza,2018-09-14,91
AB1014,5.0,São Paulo,2018-09-14,224
AB1013,1.0,Rio de Janeiro,2018-09-14,589
AB1010,3.0,Nova Iguaço,2018-09-14,402
AB1012,2.0,Goiânia,2018-09-14,225
AB1003,1.0,Nova Iguaço,2018-09-15,711
AB1003,3.0,Nova Iguaço,2018-09-15,556
AB1023,5.0,Fortaleza,2018-09-15,519
AB1016,5.0,Guarulhos,2018-09-15,205
AB1005,3.0,Nova Iguaço,2018-09-15,308
AB1022,2.0,Rio de Janeiro,2018-09-15,52
AB1012,3.0,Belo Horizonte,2018-09-15,786
AB1021,2.0,Guarulhos,2018-09-15,47
AB1007,4.0,Recife,2018-09-15,603
AB1011,1.0,Niterói,2018-09-15,473
AB1019,5.0,São Paulo,2018-09-15,650
AB1014,1.0,Fortaleza,2018-09-15,519
AB1020,5.0,Niterói,2018-09-15,94
AB1003,3.0,Porto Alegre,2018-09-15,143
AB1017,2.0,Nova Iguaço,2018-09-15,681
AB1004,4.0,Guarulhos,2018-09-16,205
AB1012,5.0,Recife,2018-09-16,5
AB1006,3.0,Curitiba,2018-09-16,560
AB1008,3.0,Curitiba,2018-09-16,526
AB1017,5.0,Campinas,2018-09-16,423
AB1018,1.0,Curitiba,2018-09-16,498
AB1019,5.0,Fortaleza,2018-09-16,113
AB1004,2.0,Belo Horizonte,2018-09-16,383
AB1012,4.0,São Paulo,2018-09-16,316
AB1005,1.0,Belo Horizonte,2018-09-16,385
AB1005,3.0,Goiânia,2018-09-16,315
AB1005,3.0,Recife,2018-09-16,297
AB1009,5.0,Campinas,2018-09-16,36
AB1003,5.0,Goiânia,2018-09-16,88
AB1024,5.0,Nova Iguaço,2018-09-16,455
AB1021,3.0,Curitiba,2018-09-16,210
AB1022,2.0,Salvador,2018-09-16,787
AB1005,3.0,Nova Iguaço,2018-09-16,516
AB1010,4.0,Salvador,2018-09-16,156
AB1003,2.0,Nova Iguaço,2018-09-16,579
AB1003,1.0,Guarulhos,2018-09-16,538
AB1018,5.0,São Paulo,2018-09-16,79
AB1014,5.0,Campinas,2018-09-16,439
AB1013,3.0,Fortaleza,2018-09-16,612
AB1012,1.0,Goiânia,2018-09-16,685
AB1008,5.0,Porto Alegre,2018-09-16,181
AB1003,2.0,Curitiba,2018-09-16,619
AB1013,2.0,Guarulhos,2018-09-16,233
AB1009,3.0,Salvador,2018-09-16,482
AB1024,1.0,Salvador,2018-09-16,16
AB1020,3.0,Fortaleza,2018-09-17,263
AB1007,4.0,Guarulhos,2018-09-17,629
AB1006,5.0,Rio de Janeiro,2018-09-17,694
AB1007,1.0,Rio de Janeiro,2018-09-17,558
AB1005,3.0,Porto Alegre,2018-09-17,474
AB1013,2.0,Belo Horizonte,2018-09-17,123
AB1012,4.0,Rio de Janeiro,2018-09-17,804
AB1008,4.0,Goiânia,2018-09-17,685
AB1008,2.0,São Paulo,2018-09-17,737
AB1011,1.0,Nova Iguaço,2018-09-17,78
AB1023,2.0,Rio de Janeiro,2018-09-17,572
AB1009,1.0,Salvador,2018-09-17,559
AB1002,4.0,Fortaleza,2018-09-17,113
AB1020,1.0,Porto Alegre,2018-09-17,72
AB1015,2.0,Goiânia,2018-09-17,352
AB1015,1.0,Salvador,2018-09-17,692
AB1010,1.0,Nova Iguaço,2018-09-17,472
AB1007,2.0,Recife,2018-09-17,676
AB1019,2.0,Guarulhos,2018-09-17,56
AB1007,5.0,Campinas,2018-09-17,709
AB1006,2.0,Guarulhos,2018-09-17,524
AB1008,3.0,Goiânia,2018-09-17,147
AB1022,5.0,Nova Iguaço,2018-09-17,782
AB1008,4.0,Guarulhos,2018-09-17,623
AB1007,1.0,Porto Alegre,2018-09-17,606
AB1013,2.0,Belo Horizonte,2018-09-17,475
AB1009,2.0,Belo Horizonte,2018-09-17,409
AB1023,4.0,Salvador,2018-09-17,174
AB1006,2.0,Goiânia,2018-09-17,414
AB1019,5.0,Salvador,2018-09-17,481
AB1001,3.0,Niterói,2018-09-17,236
AB1004,2.0,Curitiba,2018-09-17,7
AB1003,4.0,São Paulo,2018-09-17,320
AB1019,3.0,Curitiba,2018-09-18,720
AB1010,5.0,Campinas,2018-09-18,635
AB1010,5.0,Niterói,2018-09-18,73
AB1012,4.0,Guarulhos,2018-09-18,623
AB1006,3.0,Fortaleza,2018-09-18,157
AB1011,3.0,Campinas,2018-09-18,722
AB1004,1.0,Niterói,2018-09-18,514
AB1016,5.0,Rio de Janeiro,2018-09-18,44
AB1010,2.0,Curitiba,2018-09-18,345
AB1007,5.0,Belo Horizonte,2018-09-18,186
AB1018,4.0,Guarulhos,2018-09-18,26
AB1023,4.0,Curitiba,2018-09-18,714
AB1010,4.0,Fortaleza,2018-09-18,703
AB1003,2.0,Rio de Janeiro,2018-09-18,284
AB1017,5.0,Guarulhos,2018-09-18,340
AB1007,2.0,Salvador,2018-09-18,761
AB1019,3.0,Niterói,2018-09-18,807
AB1009,3.0,Salvador,2018-09-18,232
AB1016,2.0,Fortaleza,2018-09-18,697
AB1009,3.0,Belo Horizonte,2018-09-18,613
AB1003,5.0,Curitiba,2018-09-18,478
AB1004,3.0,Belo Horizonte,2018-09-18,388
AB1007,2.0,Recife,2018-09-18,27
AB1015,1.0,São Paulo,2018-09-18,114
AB1004,3.0,Guarulhos,2018-09-18,122
AB1011,3.0,Curitiba,2018-09-18,60
AB1014,1.0,Nova Iguaço,2018-09-18,530
AB1007,4.0,Porto Alegre,2018-09-18,328
AB1019,2.0,Campinas,2018-09-18,192
AB1002,5.0,Belo Horizonte,2018-09-18,581
AB1023,4.0,Fortaleza,2018-09-18,599
AB1013,3.0,Guarulhos,2018-09-18,629
AB1017,3.0,Guarulhos,2018-09-18,184
AB1001,5.0,Salvador,2018-09-18,700
AB1019,1.0,Nova Iguaço,2018-09-19,124
AB1021,2.0,Campinas,2018-09-19,521
AB1022,2.0,Rio de Janeiro,2018-09-19,558
AB1013,4.0,Goiânia,2018-09-19,299
AB1001,1.0,São Paulo,2018-09-19,49
AB1008,3.0,Porto Alegre,2018-09-19,159
AB1024,2.0,Recife,2018-09-19,398
AB1018,4.0,Guarulhos,2018-09-19,403
AB1001,5.0,Guarulhos,2018-09-19,136
AB1002,1.0,Guarulhos,2018-09-19,211
AB1006,2.0,Goiânia,2018-09-19,274
AB1023,1.0,São Paulo,2018-09-19,320
AB1010,1.0,Niterói,2018-09-19,798
AB1014,4.0,Goiânia,2018-09-19,365
AB1007,5.0,Salvador,2018-09-19,31
AB1004,5.0,Fortaleza,2018-09-20,91
AB1024,5.0,Guarulhos,2018-09-20,187
AB1022,3.0,São Paulo,2018-09-20,105
AB1006,5.0,Recife,2018-09-20,234
AB1001,5.0,Curitiba,2018-09-20,346
AB1010,1.0,Guarulhos,2018-09-20,399
AB1014,4.0,Niterói,2018-09-20,401
AB1017,4.0,Guarulhos,2018-09-20,74
AB1024,1.0,Guarulhos,2018-09-20,318
AB1023,3.0,Nova Iguaço,2018-09-20,25
AB1011,2.0,Salvador,2018-09-20,437
AB1011,5.0,Curitiba,2018-09-20,498
AB1004,5.0,São Paulo,2018-09-20,429
AB1021,2.0,Salvador,2018-09-20,54
AB1006,4.0,São Paulo,2018-09-20,773
AB1014,3.0,Guarulhos,2018-09-20,410
AB1024,4.0,São Paulo,2018-09-20,316
AB1015,5.0,Rio de Janeiro,2018-09-20,377
AB1004,4.0,Guarulhos,2018-09-20,126
AB1014,2.0,Goiânia,2018-09-20,299
AB1021,1.0,Guarulhos,2018-09-20,341
AB1022,5.0,Belo Horizonte,2018-09-20,154
AB1020,5.0,Nova Iguaço,2018-09-20,490
AB1007,1.0,Rio de Janeiro,2018-09-20,694
AB1020,3.0,Guarulhos,2018-09-20,233
AB1005,4.0,Porto Alegre,2018-09-21,522
AB1024,1.0,Goiânia,2018-09-21,527
AB1009,5.0,Guarulhos,2018-09-21,47
AB1005,2.0,Guarulhos,2018-09-21,440
AB1022,2.0,Belo Horizonte,2018-09-21,631
AB1004,5.0,Campinas,2018-09-21,663
AB1011,2.0,Rio de Janeiro,2018-09-21,443
AB1020,2.0,São Paulo,2018-09-21,725
AB1016,1.0,São Paulo,2018-09-21,209
AB1001,5.0,Guarulhos,2018-09-21,341
AB1015,2.0,Rio de Janeiro,2018-09-21,362
AB1014,1.0,Campinas,2018-09-21,618
AB1019,4.0,Niterói,2018-09-21,73
AB1014,3.0,Campinas,2018-09-21,300
AB1019,5.0,Niterói,2018-09-21,710
AB1011,5.0,Guarulhos,2018-09-21,126
AB1008,4.0,Fortaleza,2018-09-21,557
AB1015,2.0,Niterói,2018-09-21,118
AB1020,5.0,Guarulhos,2018-09-21,287
AB1007,2.0,Nova Iguaço,2018-09-21,78
AB1023,2.0,São Paulo,2018-09-21,303
AB1002,5.0,Fortaleza,2018-09-21,461
AB1003,1.0,Guarulhos,2018-09-21,302
AB1006,2.0,Fortaleza,2018-09-21,366
AB1008,4.0,Salvador,2018-09-21,198
AB1020,3.0,Guarulhos,2018-09-21,630
AB1006,5.0,Campinas,2018-09-21,505
AB1007,2.0,Porto Alegre,2018-09-21,166
AB1017,3.0,Nova Iguaço,2018-09-21,627
AB1013,1.0,Guarulhos,2018-09-21,440
AB1004,5.0,Porto Alegre,2018-09-21,669
AB1012,4.0,Guarulhos,2018-09-21,340
AB1022,4.0,Belo Horizonte,2018-09-21,721
AB1023,4.0,Nova Iguaço,2018-09-21,736
AB1017,3.0,Guarulhos,2018-09-22,126
AB1001,2.0,São Paulo,2018-09-22,776
AB1014,3.0,São Paulo,2018-09-22,753
AB1019,3.0,Campinas,2018-09-22,36
AB1017,4.0,Curitiba,2018-09-22,338
AB1006,3.0,Curitiba,2018-09-22,493
AB1008,3.0,Guarulhos,2018-09-22,205
AB1006,3.0,Guarulhos,2018-09-22,561
AB1021,3.0,Salvador,2018-09-22,769
AB1010,3.0,São Paulo,2018-09-22,725
AB1002,5.0,Recife,2018-09-22,297
AB1022,3.0,Recife,2018-09-22,494
AB1016,4.0,Guarulhos,2018-09-22,467
AB1016,5.0,Campinas,2018-09-22,36
AB1010,4.0,Salvador,2018-09-22,787
AB1012,3.0,Rio de Janeiro,2018-09-22,625
AB1016,4.0,Recife,2018-09-22,5
AB1011,2.0,São Paulo,2018-09-22,140
AB1008,5.0,Guarulhos,2018-09-22,260
AB1002,1.0,Porto Alegre,2018-09-22,489
AB1003,5.0,Goiânia,2018-09-22,463
AB1015,1.0,Niterói,2018-09-22,94
AB1013,1.0,Guarulhos,2018-09-22,372
AB1011,1.0,Belo Horizonte,2018-09-22,693
AB1012,3.0,Salvador,2018-09-22,109
AB1010,3.0,Guarulhos,2018-09-22,587
AB1009,3.0,Nova Iguaço,2018-09-22,690
AB1011,4.0,Rio de Janeiro,2018-09-22,226
AB1024,4.0,Campinas,2018-09-22,819
AB1010,1.0,Rio de Janeiro,2018-09-22,155
AB1006,4.0,Niterói,2018-09-22,71
AB1023,2.0,Rio de Janeiro,2018-09-23,817
AB1018,5.0,Rio de Janeiro,2018-09-23,125
AB1016,3.0,Campinas,2018-09-23,427
AB1007,5.0,São Paulo,2018-09-23,303
AB1007,5.0,Rio de Janeiro,2018-09-23,3
AB1008,4.0,Goiânia,2018-09-23,182
AB1019,4.0,Campinas,2018-09-23,96
AB1019,4.0,Guarulhos,2018-09-23,126
AB1019,3.0,Rio de Janeiro,2018-09-23,531
AB1022,2.0,Belo Horizonte,2018-09-23,80
AB1001,2.0,Porto Alegre,2018-09-23,794
AB1009,3.0,Salvador,2018-09-23,252
AB1018,1.0,Salvador,2018-09-23,34
AB1008,5.0,Goiânia,2018-09-23,685
AB1011,4.0,Recife,2018-09-23,268
AB1005,1.0,Guarulhos,2018-09-23,630
AB1005,5.0,Salvador,2018-09-23,482
AB1018,2.0,Porto Alegre,2018-09-23,112
AB1009,5.0,Niterói,2018-09-23,30
AB1017,2.0,Rio de Janeiro,2018-09-23,462
AB1001,3.0,Curitiba,2018-09-23,442
AB1013,2.0,Salvador,2018-09-23,551
AB1017,2.0,Niterói,2018-09-23,94
AB1024,4.0,São Paulo,2018-09-24,310
AB1006,4.0,São Paulo,2018-09-24,235
AB1001,5.0,Niterói,2018-09-24,688
AB1003,2.0,Guarulhos,2018-09-24,479
AB1022,1.0,São Paulo,2018-09-24,57
AB1013,2.0,Salvador,2018-09-24,646
AB1022,2.0,Recife,2018-09-24,805
AB1013,3.0,Rio de Janeiro,2018-09-24,28
AB1007,1.0,Guarulhos,2018-09-24,212
AB1002,1.0,São Paulo,2018-09-24,665
AB1001,5.0,Recife,2018-09-24,321
AB1002,5.0,Nova Iguaço,2018-09-24,420
AB1011,5.0,Nova Iguaço,2018-09-24,33
AB1018,3.0,Recife,2018-09-24,373
AB1001,1.0,São Paulo,2018-09-24,310
AB1003,1.0,Belo Horizonte,2018-09-24,383
AB1019,4.0,Niterói,2018-09-24,473
AB1020,1.0,Niterói,2018-09-24,273
AB1017,2.0,Fortaleza,2018-09-24,802
AB1024,5.0,Guarulhos,2018-09-24,48
AB1014,3.0,Nova Iguaço,2018-09-25,231
AB1003,3.0,Curitiba,2018-09-25,293
AB1002,4.0,Nova Iguaço,2018-09-25,19
AB1021,2.0,Campinas,2018-09-25,510
AB1016,2.0,Salvador,2018-09-25,237
AB1005,1.0,Curitiba,2018-09-25,217
AB1003,3.0,São Paulo,2018-09-25,772
AB1003,3.0,Curitiba,2018-09-25,714
AB1010,4.0,Curitiba,2018-09-25,741
AB1011,3.0,Guarulhos,2018-09-25,393
AB1020,4.0,Campinas,2018-09-25,677
AB1019,3.0,Guarulhos,2018-09-25,62
AB1021,1.0,Salvador,2018-09-25,769
AB1004,5.0,Goiânia,2018-09-25,518
AB1019,2.0,Rio de Janeiro,2018-09-25,771
AB1014,5.0,Salvador,2018-09-25,481
AB1009,2.0,Niterói,2018-09-25,473
AB1019,1.0,Campinas,2018-09-25,640
AB1020,3.0,Campinas,2018-09-25,656
AB1020,5.0,Belo Horizonte,2018-09-25,724
AB1005,1.0,Recife,2018-09-25,370
AB1006,3.0,Nova Iguaço,2018-09-25,604
AB1008,1.0,Recife,2018-09-25,555
AB1009,2.0,Recife,2018-09-25,197
AB1007,1.0,Niterói,2018-09-25,546
AB1017,2.0,Porto Alegre,2018-09-25,522
AB1012,4.0,São Paulo,2018-09-25,450
AB1008,4.0,Salvador,2018-09-25,692
AB1008,5.0,Recife,2018-09-25,729
AB1014,1.0,Niterói,2018-09-25,131
AB1015,5.0,Nova Iguaço,2018-09-25,647
AB1010,1.0,Goiânia,2018-09-26,682
AB1010,5.0,Fortaleza,2018-09-26,735
AB1012,1.0,São Paulo,2018-09-26,617
AB1020,3.0,Belo Horizonte,2018-09-26,520
AB1001,5.0,Guarulhos,2018-09-26,440
AB1005,2.0,São Paulo,2018-09-26,484
AB1014,1.0,Curitiba,2018-09-26,22
AB1019,4.0,Campinas,2018-09-26,2
AB1012,2.0,Campinas,2018-09-26,722
AB1003,1.0,São Paulo,2018-09-26,69
AB1004,5.0,Salvador,2018-09-26,792
AB1003,1.0,Guarulhos,2018-09-26,272
AB1017,5.0,Niterói,2018-09-26,454
AB1001,1.0,Porto Alegre,2018-09-26,267
AB1006,2.0,Salvador,2018-09-26,752
AB1020,3.0,Niterói,2018-09-26,495
AB1014,3.0,Campinas,2018-09-26,110
AB1012,1.0,Belo Horizonte,2018-09-26,186
AB1003,2.0,Rio de Janeiro,2018-09-26,325
AB1002,2.0,Belo Horizonte,2018-09-26,483
AB1001,3.0,Guarulhos,2018-09-26,241
AB1008,4.0,Guarulhos,2018-09-26,142
AB1009,2.0,Recife,2018-09-26,27
AB1002,2.0,Nova Iguaço,2018-09-26,701
AB1011,5.0,São Paulo,2018-09-26,665
AB1021,1.0,São Paulo,2018-09-27,50
AB1023,1.0,Fortaleza,2018-09-27,269
AB1014,5.0,Nova Iguaço,2018-09-27,690
AB1017,2.0,Belo Horizonte,2018-09-27,80
AB1017,1.0,Belo Horizonte,2018-09-27,721
AB1022,2.0,Niterói,2018-09-27,381
AB1020,2.0,Curitiba,2018-09-27,643
AB1011,3.0,Nova Iguaço,2018-09-27,24
AB1020,2.0,Belo Horizonte,2018-09-27,506
AB1014,5.0,Nova Iguaço,2018-09-27,578
AB1024,3.0,Goiânia,2018-09-27,291
AB1011,3.0,Rio de Janeiro,2018-09-27,248
AB1004,2.0,Rio de Janeiro,2018-09-27,377
AB1012,3.0,Porto Alegre,2018-09-27,436
AB1012,2.0,Porto Alegre,2018-09-27,644
AB1019,2.0,Porto Alegre,2018-09-27,189
AB1011,1.0,Salvador,2018-09-27,109
AB1003,1.0,Goiânia,2018-09-27,173
AB1009,3.0,Rio de Janeiro,2018-09-27,325
AB1013,1.0,Nova Iguaço,2018-09-27,124
AB1022,3.0,Guarulhos,2018-09-27,356
AB1013,1.0,Fortaleza,2018-09-27,612
AB1005,3.0,São Paulo,2018-09-27,408
AB1006,5.0,Guarulhos,2018-09-27,496
AB1016,2.0,Fortaleza,2018-09-27,286
AB1002,3.0,Porto Alegre,2018-09-27,203
AB1004,5.0,Goiânia,2018-09-27,161
AB1021,1.0,Guarulhos,2018-09-27,41
AB1005,5.0,Curitiba,2018-09-27,1
AB1020,4.0,Salvador,2018-09-27,692
AB1014,3.0,Fortaleza,2018-09-28,113
AB1008,1.0,Salvador,2018-09-28,31
AB1013,5.0,Guarulhos,2018-09-28,287
AB1004,5.0,Fortaleza,2018-09-28,740
AB1022,4.0,Rio de Janeiro,2018-09-28,76
AB1008,4.0,Rio de Janeiro,2018-09-28,377
AB1018,3.0,Curitiba,2018-09-28,346
AB1008,3.0,Campinas,2018-09-28,138
AB1010,2.0,Curitiba,2018-09-28,619
AB1022,1.0,Guarulhos,2018-09-28,302
AB1015,3.0,Fortaleza,2018-09-28,565
AB1013,3.0,Curitiba,2018-09-28,240
AB1004,5.0,Salvador,2018-09-28,264
AB1007,3.0,Guarulhos,2018-09-28,536
AB1011,3.0,Salvador,2018-09-28,275
AB1010,5.0,Belo Horizonte,2018-09-28,483
AB1018,4.0,Curitiba,2018-09-28,705
AB1016,3.0,Salvador,2018-09-28,482
AB1014,5.0,Salvador,2018-09-28,593
AB1021,4.0,Salvador,2018-09-28,301
AB1012,5.0,Campinas,2018-09-28,677
AB1010,4.0,Campinas,2018-09-28,552
AB1013,1.0,Campinas,2018-09-29,96
AB1009,3.0,Campinas,2018-09-29,289
AB1015,5.0,Guarulhos,2018-09-29,184
AB1004,4.0,Salvador,2018-09-29,583
AB1022,2.0,São Paulo,2018-09-29,641
AB1014,4.0,Rio de Janeiro,2018-09-29,462
AB1003,3.0,São Paulo,2018-09-29,408
AB1019,1.0,Salvador,2018-09-29,31
AB1018,4.0,Recife,2018-09-29,449
AB1016,2.0,Fortaleza,2018-09-29,480
AB1016,2.0,Nova Iguaço,2018-09-29,574
AB1011,5.0,Belo Horizonte,2018-09-29,123
AB1004,3.0,Fortaleza,2018-09-29,719
AB1008,1.0,São Paulo,2018-09-29,408
AB1019,1.0,Recife,2018-09-29,322
AB1023,1.0,Goiânia,2018-09-29,349
AB1010,1.0,Salvador,2018-09-29,396
AB1011,4.0,São Paulo,2018-09-29,312
AB1020,4.0,Niterói,2018-09-29,401
AB1013,2.0,Fortaleza,2018-09-29,366
AB1024,1.0,Guarulhos,2018-09-29,623
AB1015,4.0,Guarulhos,2018-09-29,600
AB1018,2.0,Fortaleza,2018-09-29,740
AB1023,1.0,Porto Alegre,2018-09-29,64
AB1010,3.0,Belo Horizonte,2018-09-29,180
AB1005,4.0,São Paulo,2018-09-29,424
AB1003,1.0,Goiânia,2018-09-29,518
AB1004,2.0,Salvador,2018-09-29,583
AB1023,3.0,Recife,2018-09-29,169
AB1017,1.0,Guarulhos,2018-09-29,167
AB1007,4.0,Curitiba,2018-09-29,720
AB1019,2.0,Curitiba,2018-09-29,714
AB1015,2.0,Porto Alegre,2018-09-29,808
AB1003,3.0,Campinas,2018-09-30,59
AB1005,1.0,Belo Horizonte,2018-09-30,550
AB1002,1.0,Curitiba,2018-09-30,637
AB1010,4.0,Campinas,2018-09-30,329
AB1010,1.0,Fortaleza,2018-09-30,557
AB1023,4.0,Niterói,2018-09-30,708
AB1006,2.0,Fortaleza,2018-09-30,621
AB1007,4.0,Goiânia,2018-09-30,89
AB1004,5.0,Nova Iguaço,2018-09-30,569
AB1022,5.0,Guarulhos,2018-09-30,119
AB1021,2.0,Guarulhos,2018-09-30,440
AB1023,3.0,Guarulhos,2018-09-30,37
AB1011,1.0,Porto Alegre,2018-09-30,361
AB1004,2.0,Guarulhos,2018-09-30,249
AB1024,4.0,Guarulhos,2018-09-30,496
AB1011,5.0,Porto Alegre,2018-09-30,361
AB1012,2.0,Belo Horizonte,2018-09-30,80
AB1010,2.0,Fortaleza,2018-09-30,157
AB1008,5.0,Belo Horizonte,2018-09-30,660
AB1014,5.0,Niterói,2018-09-30,451
AB1022,4.0,Salvador,2018-09-30,170
AB1016,4.0,Salvador,2018-09-30,448
AB1021,1.0,Curitiba,2018-09-30,343
AB1004,1.0,Recife,2018-09-30,254
AB1004,3.0,Recife,2018-09-30,547
AB1008,1.0,Guarulhos,2018-09-30,369
AB1007,5.0,Guarulhos,2018-09-30,334
AB1015,4.0,Recife,2018-09-30,169
AB1010,4.0,Nova Iguaço,2018-09-30,736
AB1024,3.0,Guarulhos,2018-10-01,600
AB1001,4.0,Niterói,2018-10-01,546
AB1007,2.0,Salvador,2018-10-01,396
AB1021,5.0,Goiânia,2018-10-01,177
AB1021,4.0,Rio de Janeiro,2018-10-01,558
AB1007,2.0,Nova Iguaço,2018-10-01,33
AB1002,1.0,Niterói,2018-10-01,273
AB1002,1.0,Recife,2018-10-01,822
AB1016,3.0,Guarulhos,2018-10-01,56
AB1004,1.0,Fortaleza,2018-10-01,507
AB1024,4.0,Belo Horizonte,2018-10-01,391
AB1009,3.0,Rio de Janeiro,2018-10-01,817
AB1008,5.0,São Paulo,2018-10-01,320
AB1020,5.0,São Paulo,2018-10-01,57
AB1014,2.0,Recife,2018-10-01,297
